ID,Name,CodeString,MasterID
384,IN_AutoMutualInfoStats_diff_20_gaussian_ami8,IN_AutoMutualInfoStats_diff_20_gaussian.ami8,698
385,IN_AutoMutualInfoStats_diff_20_gaussian_ami9,IN_AutoMutualInfoStats_diff_20_gaussian.ami9,698
386,IN_AutoMutualInfoStats_diff_20_gaussian_ami10,IN_AutoMutualInfoStats_diff_20_gaussian.ami10,698
387,IN_AutoMutualInfoStats_diff_20_gaussian_ami11,IN_AutoMutualInfoStats_diff_20_gaussian.ami11,698
388,IN_AutoMutualInfoStats_diff_20_gaussian_ami12,IN_AutoMutualInfoStats_diff_20_gaussian.ami12,698
389,IN_AutoMutualInfoStats_diff_20_gaussian_ami13,IN_AutoMutualInfoStats_diff_20_gaussian.ami13,698
390,IN_AutoMutualInfoStats_diff_20_gaussian_ami14,IN_AutoMutualInfoStats_diff_20_gaussian.ami14,698
391,IN_AutoMutualInfoStats_diff_20_gaussian_ami15,IN_AutoMutualInfoStats_diff_20_gaussian.ami15,698
392,IN_AutoMutualInfoStats_diff_20_gaussian_ami16,IN_AutoMutualInfoStats_diff_20_gaussian.ami16,698
393,IN_AutoMutualInfoStats_diff_20_gaussian_ami17,IN_AutoMutualInfoStats_diff_20_gaussian.ami17,698
394,IN_AutoMutualInfoStats_diff_20_gaussian_ami18,IN_AutoMutualInfoStats_diff_20_gaussian.ami18,698
395,IN_AutoMutualInfoStats_diff_20_gaussian_ami19,IN_AutoMutualInfoStats_diff_20_gaussian.ami19,698
396,IN_AutoMutualInfoStats_diff_20_gaussian_ami20,IN_AutoMutualInfoStats_diff_20_gaussian.ami20,698
397,IN_AutoMutualInfoStats_diff_20_gaussian_mami,IN_AutoMutualInfoStats_diff_20_gaussian.mami,698
398,IN_AutoMutualInfoStats_diff_20_gaussian_stdami,IN_AutoMutualInfoStats_diff_20_gaussian.stdami,698
399,IN_AutoMutualInfoStats_diff_20_gaussian_pextrema,IN_AutoMutualInfoStats_diff_20_gaussian.pextrema,698
400,IN_AutoMutualInfoStats_diff_20_gaussian_fmmi,IN_AutoMutualInfoStats_diff_20_gaussian.fmmi,698
401,IN_AutoMutualInfoStats_diff_20_gaussian_pmaxima,IN_AutoMutualInfoStats_diff_20_gaussian.pmaxima,698
402,IN_AutoMutualInfoStats_diff_20_gaussian_modeperiodmax,IN_AutoMutualInfoStats_diff_20_gaussian.modeperiodmax,698
403,IN_AutoMutualInfoStats_diff_20_gaussian_pmodeperiodmax,IN_AutoMutualInfoStats_diff_20_gaussian.pmodeperiodmax,698
404,IN_AutoMutualInfoStats_diff_20_gaussian_pminima,IN_AutoMutualInfoStats_diff_20_gaussian.pminima,698
405,IN_AutoMutualInfoStats_diff_20_gaussian_modeperiodmin,IN_AutoMutualInfoStats_diff_20_gaussian.modeperiodmin,698
406,IN_AutoMutualInfoStats_diff_20_gaussian_pmodeperiodmin,IN_AutoMutualInfoStats_diff_20_gaussian.pmodeperiodmin,698
407,IN_AutoMutualInfoStats_diff_20_gaussian_pcrossmean,IN_AutoMutualInfoStats_diff_20_gaussian.pcrossmean,698
408,IN_AutoMutualInfoStats_diff_20_gaussian_pcrossmedian,IN_AutoMutualInfoStats_diff_20_gaussian.pcrossmedian,698
409,IN_AutoMutualInfoStats_diff_20_gaussian_pcrossq10,IN_AutoMutualInfoStats_diff_20_gaussian.pcrossq10,698
410,IN_AutoMutualInfoStats_diff_20_gaussian_pcrossq90,IN_AutoMutualInfoStats_diff_20_gaussian.pcrossq90,698
411,IN_AutoMutualInfoStats_diff_20_gaussian_amiac1,IN_AutoMutualInfoStats_diff_20_gaussian.amiac1,698
412,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami1,IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami1,699
413,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami2,IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami2,699
414,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami3,IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami3,699
415,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami4,IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami4,699
416,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami5,IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami5,699
417,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami6,IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami6,699
418,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami7,IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami7,699
419,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami8,IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami8,699
420,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami9,IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami9,699
421,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami10,IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami10,699
422,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami11,IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami11,699
423,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami12,IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami12,699
424,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami13,IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami13,699
425,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami14,IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami14,699
426,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami15,IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami15,699
427,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami16,IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami16,699
428,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami17,IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami17,699
429,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami18,IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami18,699
430,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami19,IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami19,699
431,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami20,IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami20,699
432,IN_AutoMutualInfoStats_diff_20_kraskov1_4_mami,IN_AutoMutualInfoStats_diff_20_kraskov1_4.mami,699
433,IN_AutoMutualInfoStats_diff_20_kraskov1_4_stdami,IN_AutoMutualInfoStats_diff_20_kraskov1_4.stdami,699
434,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pextrema,IN_AutoMutualInfoStats_diff_20_kraskov1_4.pextrema,699
435,IN_AutoMutualInfoStats_diff_20_kraskov1_4_fmmi,IN_AutoMutualInfoStats_diff_20_kraskov1_4.fmmi,699
436,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pmaxima,IN_AutoMutualInfoStats_diff_20_kraskov1_4.pmaxima,699
437,IN_AutoMutualInfoStats_diff_20_kraskov1_4_modeperiodmax,IN_AutoMutualInfoStats_diff_20_kraskov1_4.modeperiodmax,699
438,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pmodeperiodmax,IN_AutoMutualInfoStats_diff_20_kraskov1_4.pmodeperiodmax,699
439,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pminima,IN_AutoMutualInfoStats_diff_20_kraskov1_4.pminima,699
440,IN_AutoMutualInfoStats_diff_20_kraskov1_4_modeperiodmin,IN_AutoMutualInfoStats_diff_20_kraskov1_4.modeperiodmin,699
441,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pmodeperiodmin,IN_AutoMutualInfoStats_diff_20_kraskov1_4.pmodeperiodmin,699
442,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pcrossmean,IN_AutoMutualInfoStats_diff_20_kraskov1_4.pcrossmean,699
443,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pcrossmedian,IN_AutoMutualInfoStats_diff_20_kraskov1_4.pcrossmedian,699
444,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pcrossq10,IN_AutoMutualInfoStats_diff_20_kraskov1_4.pcrossq10,699
445,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pcrossq90,IN_AutoMutualInfoStats_diff_20_kraskov1_4.pcrossq90,699
446,IN_AutoMutualInfoStats_diff_20_kraskov1_4_amiac1,IN_AutoMutualInfoStats_diff_20_kraskov1_4.amiac1,699
447,CO_CompareMinAMI_std1_2_80_min,CO_CompareMinAMI_std1_2_80.min,700
448,CO_CompareMinAMI_std1_2_80_max,CO_CompareMinAMI_std1_2_80.max,700
449,CO_CompareMinAMI_std1_2_80_range,CO_CompareMinAMI_std1_2_80.range,700
450,CO_CompareMinAMI_std1_2_80_median,CO_CompareMinAMI_std1_2_80.median,700
451,CO_CompareMinAMI_std1_2_80_mean,CO_CompareMinAMI_std1_2_80.mean,700
452,CO_CompareMinAMI_std1_2_80_std,CO_CompareMinAMI_std1_2_80.std,700
453,CO_CompareMinAMI_std1_2_80_nunique,CO_CompareMinAMI_std1_2_80.nunique,700
454,CO_CompareMinAMI_std1_2_80_mode,CO_CompareMinAMI_std1_2_80.mode,700
455,CO_CompareMinAMI_std1_2_80_modef,CO_CompareMinAMI_std1_2_80.modef,700
456,CO_CompareMinAMI_std1_2_80_conv4,CO_CompareMinAMI_std1_2_80.conv4,700
457,CO_CompareMinAMI_std1_2_80_nlocmax,CO_CompareMinAMI_std1_2_80.nlocmax,700
458,CO_CompareMinAMI_quantiles_2_80_min,CO_CompareMinAMI_quantiles_2_80.min,701
459,CO_CompareMinAMI_quantiles_2_80_max,CO_CompareMinAMI_quantiles_2_80.max,701
460,CO_CompareMinAMI_quantiles_2_80_range,CO_CompareMinAMI_quantiles_2_80.range,701
461,CO_CompareMinAMI_quantiles_2_80_median,CO_CompareMinAMI_quantiles_2_80.median,701
462,CO_CompareMinAMI_quantiles_2_80_mean,CO_CompareMinAMI_quantiles_2_80.mean,701
463,CO_CompareMinAMI_quantiles_2_80_std,CO_CompareMinAMI_quantiles_2_80.std,701
464,CO_CompareMinAMI_quantiles_2_80_nunique,CO_CompareMinAMI_quantiles_2_80.nunique,701
465,CO_CompareMinAMI_quantiles_2_80_mode,CO_CompareMinAMI_quantiles_2_80.mode,701
466,CO_CompareMinAMI_quantiles_2_80_modef,CO_CompareMinAMI_quantiles_2_80.modef,701
467,CO_CompareMinAMI_quantiles_2_80_conv4,CO_CompareMinAMI_quantiles_2_80.conv4,701
468,CO_CompareMinAMI_quantiles_2_80_nlocmax,CO_CompareMinAMI_quantiles_2_80.nlocmax,701
469,CO_CompareMinAMI_even_2_80_min,CO_CompareMinAMI_even_2_80.min,702
470,CO_CompareMinAMI_even_2_80_max,CO_CompareMinAMI_even_2_80.max,702
471,CO_CompareMinAMI_even_2_80_range,CO_CompareMinAMI_even_2_80.range,702
472,CO_CompareMinAMI_even_2_80_median,CO_CompareMinAMI_even_2_80.median,702
473,CO_CompareMinAMI_even_2_80_mean,CO_CompareMinAMI_even_2_80.mean,702
474,CO_CompareMinAMI_even_2_80_std,CO_CompareMinAMI_even_2_80.std,702
475,CO_CompareMinAMI_even_2_80_nunique,CO_CompareMinAMI_even_2_80.nunique,702
476,CO_CompareMinAMI_even_2_80_mode,CO_CompareMinAMI_even_2_80.mode,702
477,CO_CompareMinAMI_even_2_80_modef,CO_CompareMinAMI_even_2_80.modef,702
478,CO_CompareMinAMI_even_2_80_conv4,CO_CompareMinAMI_even_2_80.conv4,702
479,CO_CompareMinAMI_even_2_80_nlocmax,CO_CompareMinAMI_even_2_80.nlocmax,702
480,CO_CompareMinAMI_std2_2_80_min,CO_CompareMinAMI_std2_2_80.min,703
481,CO_CompareMinAMI_std2_2_80_max,CO_CompareMinAMI_std2_2_80.max,703
482,CO_CompareMinAMI_std2_2_80_range,CO_CompareMinAMI_std2_2_80.range,703
483,CO_CompareMinAMI_std2_2_80_median,CO_CompareMinAMI_std2_2_80.median,703
484,CO_CompareMinAMI_std2_2_80_mean,CO_CompareMinAMI_std2_2_80.mean,703
485,CO_CompareMinAMI_std2_2_80_std,CO_CompareMinAMI_std2_2_80.std,703
486,CO_CompareMinAMI_std2_2_80_nunique,CO_CompareMinAMI_std2_2_80.nunique,703
487,CO_CompareMinAMI_std2_2_80_mode,CO_CompareMinAMI_std2_2_80.mode,703
488,CO_CompareMinAMI_std2_2_80_modef,CO_CompareMinAMI_std2_2_80.modef,703
489,CO_CompareMinAMI_std2_2_80_conv4,CO_CompareMinAMI_std2_2_80.conv4,703
490,CO_CompareMinAMI_std2_2_80_nlocmax,CO_CompareMinAMI_std2_2_80.nlocmax,703
491,CO_glscf_1_1_1,CO_glscf_1_1_1,218
492,CO_glscf_1_1_2,CO_glscf_1_1_2,219
493,CO_glscf_1_1_3,CO_glscf_1_1_3,220
494,CO_glscf_1_1_4,CO_glscf_1_1_4,221
495,CO_glscf_1_1_5,CO_glscf_1_1_5,222
496,CO_glscf_1_1_tau,CO_glscf_1_1_tau,223
497,CO_glscf_1_2_1,CO_glscf_1_2_1,224
498,CO_glscf_1_2_2,CO_glscf_1_2_2,225
499,CO_glscf_1_2_3,CO_glscf_1_2_3,226
500,CO_glscf_1_2_4,CO_glscf_1_2_4,227
501,CO_glscf_1_2_5,CO_glscf_1_2_5,228
502,CO_glscf_1_2_tau,CO_glscf_1_2_tau,229
503,CO_glscf_1_5_1,CO_glscf_1_5_1,230
504,CO_glscf_1_5_2,CO_glscf_1_5_2,231
505,CO_glscf_1_5_3,CO_glscf_1_5_3,232
506,CO_glscf_1_5_4,CO_glscf_1_5_4,233
507,CO_glscf_1_5_5,CO_glscf_1_5_5,234
508,CO_glscf_1_5_tau,CO_glscf_1_5_tau,235
509,CO_glscf_1_10_1,CO_glscf_1_10_1,236
510,CO_glscf_1_10_2,CO_glscf_1_10_2,237
511,CO_glscf_1_10_3,CO_glscf_1_10_3,238
512,CO_glscf_1_10_4,CO_glscf_1_10_4,239
513,CO_glscf_1_10_5,CO_glscf_1_10_5,240
514,CO_glscf_1_10_tau,CO_glscf_1_10_tau,241
515,CO_glscf_2_2_1,CO_glscf_2_2_1,242
516,CO_glscf_2_2_2,CO_glscf_2_2_2,243
517,CO_glscf_2_2_3,CO_glscf_2_2_3,244
518,CO_glscf_2_2_4,CO_glscf_2_2_4,245
519,CO_glscf_2_2_5,CO_glscf_2_2_5,246
520,CO_glscf_2_2_tau,CO_glscf_2_2_tau,247
521,CO_glscf_2_5_1,CO_glscf_2_5_1,248
522,CO_glscf_2_5_2,CO_glscf_2_5_2,249
523,CO_glscf_2_5_3,CO_glscf_2_5_3,250
524,CO_glscf_2_5_4,CO_glscf_2_5_4,251
525,CO_glscf_2_5_5,CO_glscf_2_5_5,252
526,CO_glscf_2_5_tau,CO_glscf_2_5_tau,253
527,CO_fzcglscf_1_1,CO_fzcglscf_1_1,254
528,CO_fzcglscf_1_2,CO_fzcglscf_1_2,255
529,CO_fzcglscf_1_3,CO_fzcglscf_1_3,256
530,CO_fzcglscf_1_4,CO_fzcglscf_1_4,257
531,CO_fzcglscf_1_5,CO_fzcglscf_1_5,258
532,CO_fzcglscf_1_6,CO_fzcglscf_1_6,259
533,CO_fzcglscf_1_7,CO_fzcglscf_1_7,260
534,CO_fzcglscf_1_8,CO_fzcglscf_1_8,261
535,CO_fzcglscf_1_9,CO_fzcglscf_1_9,262
536,CO_fzcglscf_1_10,CO_fzcglscf_1_10,263
537,CO_fzcglscf_2_2,CO_fzcglscf_2_2,264
538,CO_fzcglscf_2_5,CO_fzcglscf_2_5,265
539,CO_fzcglscf_2_10,CO_fzcglscf_2_10,266
540,CO_fzcglscf_5_5,CO_fzcglscf_5_5,267
541,CO_fzcglscf_5_10,CO_fzcglscf_5_10,268
542,CO_fzcglscf_10_10,CO_fzcglscf_10_10,269
543,seasonality_test,DT_IsSeasonal,270
544,StatAvl25,StatAvl25,271
545,StatAvl50,StatAvl50,272
546,StatAvl100,StatAvl100,273
547,StatAvl150,StatAvl150,274
548,StatAvl200,StatAvl200,275
549,StatAvl250,StatAvl250,276
550,StatAvl500,StatAvl500,277
551,StatAvl1000,StatAvl1000,278
552,StatAv2,SY_SlidingWindow_m_s_2_1,279
553,StatAv3,SY_SlidingWindow_m_s_3_1,280
554,StatAv4,SY_SlidingWindow_m_s_4_1,281
555,StatAv5,SY_SlidingWindow_m_s_5_1,282
556,StatAv6,SY_SlidingWindow_m_s_6_1,283
557,StatAv7,SY_SlidingWindow_m_s_7_1,284
558,StatAv8,SY_SlidingWindow_m_s_8_1,285
559,StatAv9,SY_SlidingWindow_m_s_9_1,286
560,StatAv10,SY_SlidingWindow_m_s_10_1,287
561,SY_SlidingWindow_m_s2_2,SY_SlidingWindow_m_s2_2,288
562,SY_SlidingWindow_m_s2_10,SY_SlidingWindow_m_s2_10,289
563,SY_SlidingWindow_m_s5_2,SY_SlidingWindow_m_s5_2,290
564,SY_SlidingWindow_m_s5_10,SY_SlidingWindow_m_s5_10,291
565,SY_SlidingWindow_m_s10_2,SY_SlidingWindow_m_s10_2,292
566,SY_SlidingWindow_m_s10_10,SY_SlidingWindow_m_s10_10,293
567,SY_SlidingWindow_m_sampen2_10,SY_SlidingWindow_m_sampen2_10,294
568,SY_SlidingWindow_m_sampen5_10,SY_SlidingWindow_m_sampen5_10,295
569,SY_SlidingWindow_m_sampen10_1,SY_SlidingWindow_m_sampen10_1,296
570,SY_SlidingWindow_m_sampen10_2,SY_SlidingWindow_m_sampen10_2,297
571,SY_SlidingWindow_m_sampen10_10,SY_SlidingWindow_m_sampen10_10,298
572,SY_SlidingWindow_m_ent2_1,SY_SlidingWindow_m_ent2_1,299
573,SY_SlidingWindow_m_ent2_2,SY_SlidingWindow_m_ent2_2,300
574,SY_SlidingWindow_m_ent2_10,SY_SlidingWindow_m_ent2_10,301
575,SY_SlidingWindow_m_ent5_1,SY_SlidingWindow_m_ent5_1,302
576,SY_SlidingWindow_m_ent5_2,SY_SlidingWindow_m_ent5_2,303
577,SY_SlidingWindow_m_ent5_10,SY_SlidingWindow_m_ent5_10,304
578,SY_SlidingWindow_m_ent10_1,SY_SlidingWindow_m_ent10_1,305
579,SY_SlidingWindow_m_ent10_2,SY_SlidingWindow_m_ent10_2,306
580,SY_SlidingWindow_m_ent10_10,SY_SlidingWindow_m_ent10_10,307
581,SY_SlidingWindow_s_s2_1,SY_SlidingWindow_s_s2_1,308
582,SY_SlidingWindow_s_s2_2,SY_SlidingWindow_s_s2_2,309
583,SY_SlidingWindow_s_s2_10,SY_SlidingWindow_s_s2_10,310
584,SY_SlidingWindow_s_s5_1,SY_SlidingWindow_s_s5_1,311
585,SY_SlidingWindow_s_s5_2,SY_SlidingWindow_s_s5_2,312
586,SY_SlidingWindow_s_s5_10,SY_SlidingWindow_s_s5_10,313
587,SY_SlidingWindow_s_s10_1,SY_SlidingWindow_s_s10_1,314
588,SY_SlidingWindow_s_s10_2,SY_SlidingWindow_s_s10_2,315
589,SY_SlidingWindow_s_s10_10,SY_SlidingWindow_s_s10_10,316
590,SY_SlidingWindow_s_sampen2_10,SY_SlidingWindow_s_sampen2_10,317
591,SY_SlidingWindow_s_sampen5_10,SY_SlidingWindow_s_sampen5_10,318
592,SY_SlidingWindow_s_sampen10_1,SY_SlidingWindow_s_sampen10_1,319
593,SY_SlidingWindow_s_sampen10_2,SY_SlidingWindow_s_sampen10_2,320
594,SY_SlidingWindow_s_sampen10_10,SY_SlidingWindow_s_sampen10_10,321
595,SY_SlidingWindow_s_ent2_1,SY_SlidingWindow_s_ent2_1,322
596,SY_SlidingWindow_s_ent2_2,SY_SlidingWindow_s_ent2_2,323
597,SY_SlidingWindow_s_ent2_10,SY_SlidingWindow_s_ent2_10,324
598,SY_SlidingWindow_s_ent5_1,SY_SlidingWindow_s_ent5_1,325
599,SY_SlidingWindow_s_ent5_2,SY_SlidingWindow_s_ent5_2,326
600,SY_SlidingWindow_s_ent5_10,SY_SlidingWindow_s_ent5_10,327
601,SY_SlidingWindow_s_ent10_1,SY_SlidingWindow_s_ent10_1,328
602,SY_SlidingWindow_s_ent10_2,SY_SlidingWindow_s_ent10_2,329
603,SY_SlidingWindow_s_ent10_10,SY_SlidingWindow_s_ent10_10,330
604,SY_SlidingWindow_ent_s2_1,SY_SlidingWindow_ent_s2_1,331
605,SY_SlidingWindow_ent_s2_2,SY_SlidingWindow_ent_s2_2,332
606,SY_SlidingWindow_ent_s2_10,SY_SlidingWindow_ent_s2_10,333
607,SY_SlidingWindow_ent_s5_1,SY_SlidingWindow_ent_s5_1,334
608,SY_SlidingWindow_ent_s5_2,SY_SlidingWindow_ent_s5_2,335
609,SY_SlidingWindow_ent_s5_10,SY_SlidingWindow_ent_s5_10,336
610,SY_SlidingWindow_ent_s10_1,SY_SlidingWindow_ent_s10_1,337
611,SY_SlidingWindow_ent_s10_2,SY_SlidingWindow_ent_s10_2,338
612,SY_SlidingWindow_ent_s10_10,SY_SlidingWindow_ent_s10_10,339
613,SY_SlidingWindow_ent_sampen2_10,SY_SlidingWindow_ent_sampen2_10,340
614,SY_SlidingWindow_ent_sampen5_10,SY_SlidingWindow_ent_sampen5_10,341
615,SY_SlidingWindow_ent_sampen10_2,SY_SlidingWindow_ent_sampen10_2,342
616,SY_SlidingWindow_ent_sampen10_10,SY_SlidingWindow_ent_sampen10_10,343
617,SY_SlidingWindow_ent_ent2_1,SY_SlidingWindow_ent_ent2_1,344
618,SY_SlidingWindow_ent_ent2_2,SY_SlidingWindow_ent_ent2_2,345
619,SY_SlidingWindow_ent_ent2_10,SY_SlidingWindow_ent_ent2_10,346
620,SY_SlidingWindow_ent_ent5_1,SY_SlidingWindow_ent_ent5_1,347
621,SY_SlidingWindow_ent_ent5_2,SY_SlidingWindow_ent_ent5_2,348
622,SY_SlidingWindow_ent_ent5_10,SY_SlidingWindow_ent_ent5_10,349
623,SY_SlidingWindow_ent_ent10_1,SY_SlidingWindow_ent_ent10_1,350
624,SY_SlidingWindow_ent_ent10_2,SY_SlidingWindow_ent_ent10_2,351
625,SY_SlidingWindow_ent_ent10_10,SY_SlidingWindow_ent_ent10_10,352
626,SY_SlidingWindow_sampen_s2_1,SY_SlidingWindow_sampen_s2_1,353
627,SY_SlidingWindow_sampen_s2_2,SY_SlidingWindow_sampen_s2_2,354
628,SY_SlidingWindow_sampen_s2_10,SY_SlidingWindow_sampen_s2_10,355
629,SY_SlidingWindow_sampen_s5_1,SY_SlidingWindow_sampen_s5_1,356
630,SY_SlidingWindow_sampen_s5_2,SY_SlidingWindow_sampen_s5_2,357
631,SY_SlidingWindow_sampen_s5_10,SY_SlidingWindow_sampen_s5_10,358
632,SY_SlidingWindow_sampen_s10_1,SY_SlidingWindow_sampen_s10_1,359
633,SY_SlidingWindow_sampen_s10_2,SY_SlidingWindow_sampen_s10_2,360
634,SY_SlidingWindow_sampen_s10_10,SY_SlidingWindow_sampen_s10_10,361
635,SY_SlidingWindow_sampen_sampen2_10,SY_SlidingWindow_sampen_sampen2_10,362
636,SY_SlidingWindow_sampen_sampen5_10,SY_SlidingWindow_sampen_sampen5_10,363
637,SY_SlidingWindow_sampen_sampen10_1,SY_SlidingWindow_sampen_sampen10_1,364
638,SY_SlidingWindow_sampen_sampen10_2,SY_SlidingWindow_sampen_sampen10_2,365
639,SY_SlidingWindow_sampen_sampen10_10,SY_SlidingWindow_sampen_sampen10_10,366
640,SY_SlidingWindow_sampen_ent2_1,SY_SlidingWindow_sampen_ent2_1,367
641,SY_SlidingWindow_sampen_ent2_2,SY_SlidingWindow_sampen_ent2_2,368
642,SY_SlidingWindow_sampen_ent2_10,SY_SlidingWindow_sampen_ent2_10,369
643,SY_SlidingWindow_sampen_ent5_1,SY_SlidingWindow_sampen_ent5_1,370
644,SY_SlidingWindow_sampen_ent5_2,SY_SlidingWindow_sampen_ent5_2,371
645,SY_SlidingWindow_sampen_ent5_10,SY_SlidingWindow_sampen_ent5_10,372
646,SY_SlidingWindow_sampen_ent10_1,SY_SlidingWindow_sampen_ent10_1,373
647,SY_SlidingWindow_sampen_ent10_2,SY_SlidingWindow_sampen_ent10_2,374
648,SY_SlidingWindow_sampen_ent10_10,SY_SlidingWindow_sampen_ent10_10,375
649,SY_SlidingWindow_mom3_s2_1,SY_SlidingWindow_mom3_s2_1,376
650,SY_SlidingWindow_mom3_s2_2,SY_SlidingWindow_mom3_s2_2,377
651,SY_SlidingWindow_mom3_s2_10,SY_SlidingWindow_mom3_s2_10,378
652,SY_SlidingWindow_mom3_s5_1,SY_SlidingWindow_mom3_s5_1,379
653,SY_SlidingWindow_mom3_s5_2,SY_SlidingWindow_mom3_s5_2,380
654,SY_SlidingWindow_mom3_s5_10,SY_SlidingWindow_mom3_s5_10,381
655,SY_SlidingWindow_mom3_s10_1,SY_SlidingWindow_mom3_s10_1,382
656,SY_SlidingWindow_mom3_s10_2,SY_SlidingWindow_mom3_s10_2,383
657,SY_SlidingWindow_mom3_s10_10,SY_SlidingWindow_mom3_s10_10,384
658,SY_SlidingWindow_mom3_sampen2_10,SY_SlidingWindow_mom3_sampen2_10,385
659,SY_SlidingWindow_mom3_sampen5_10,SY_SlidingWindow_mom3_sampen5_10,386
660,SY_SlidingWindow_mom3_sampen10_1,SY_SlidingWindow_mom3_sampen10_1,387
661,SY_SlidingWindow_mom3_sampen10_2,SY_SlidingWindow_mom3_sampen10_2,388
662,SY_SlidingWindow_mom3_sampen10_10,SY_SlidingWindow_mom3_sampen10_10,389
663,SY_SlidingWindow_mom3_ent2_1,SY_SlidingWindow_mom3_ent2_1,390
664,SY_SlidingWindow_mom3_ent2_2,SY_SlidingWindow_mom3_ent2_2,391
665,SY_SlidingWindow_mom3_ent2_10,SY_SlidingWindow_mom3_ent2_10,392
666,SY_SlidingWindow_mom3_ent5_1,SY_SlidingWindow_mom3_ent5_1,393
667,SY_SlidingWindow_mom3_ent5_2,SY_SlidingWindow_mom3_ent5_2,394
668,SY_SlidingWindow_mom3_ent5_10,SY_SlidingWindow_mom3_ent5_10,395
669,SY_SlidingWindow_mom3_ent10_1,SY_SlidingWindow_mom3_ent10_1,396
670,SY_SlidingWindow_mom3_ent10_2,SY_SlidingWindow_mom3_ent10_2,397
671,SY_SlidingWindow_mom3_ent10_10,SY_SlidingWindow_mom3_ent10_10,398
672,SY_SlidingWindow_mom4_s2_1,SY_SlidingWindow_mom4_s2_1,399
673,SY_SlidingWindow_mom4_s2_2,SY_SlidingWindow_mom4_s2_2,400
674,SY_SlidingWindow_mom4_s2_10,SY_SlidingWindow_mom4_s2_10,401
675,SY_SlidingWindow_mom4_s5_1,SY_SlidingWindow_mom4_s5_1,402
676,SY_SlidingWindow_mom4_s5_2,SY_SlidingWindow_mom4_s5_2,403
677,SY_SlidingWindow_mom4_s5_10,SY_SlidingWindow_mom4_s5_10,404
678,SY_SlidingWindow_mom4_s10_1,SY_SlidingWindow_mom4_s10_1,405
679,SY_SlidingWindow_mom4_s10_2,SY_SlidingWindow_mom4_s10_2,406
680,SY_SlidingWindow_mom4_s10_10,SY_SlidingWindow_mom4_s10_10,407
681,SY_SlidingWindow_mom4_sampen2_10,SY_SlidingWindow_mom4_sampen2_10,408
682,SY_SlidingWindow_mom4_sampen5_10,SY_SlidingWindow_mom4_sampen5_10,409
683,SY_SlidingWindow_mom4_sampen10_1,SY_SlidingWindow_mom4_sampen10_1,410
684,SY_SlidingWindow_mom4_sampen10_2,SY_SlidingWindow_mom4_sampen10_2,411
685,SY_SlidingWindow_mom4_sampen10_10,SY_SlidingWindow_mom4_sampen10_10,412
686,SY_SlidingWindow_mom4_ent2_1,SY_SlidingWindow_mom4_ent2_1,413
